Destination URL,Destination Title,Destination Score,Total Reviews (Destination),Destination Image,Reviewer Name,Reviewer Location,Review Title,Review Score,Reviewer Category,Review Text,Written Date,  %,% %
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,TipsOfConcierge,"Manila, Philippines",,5,Friends,,"WrittenJune 30, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Rachel A,"Billericay, United Kingdom",,3,Friends,,"WrittenJune 25, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,chamiljaya,"Colombo, Sri Lanka",,5,Solo,,"WrittenJune 15, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Steve Jayatilake,"Dieppe, Canada",,5,Solo,,"WrittenJune 8, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Yumna,"Rajagiriya, Sri Lanka",,5,Solo,,"WrittenMay 16, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,abey_12,"Basildon, United Kingdom",,4,Family,,"WrittenMay 8, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,johnboy3bw,"Macedon Ranges, Australia",,2,Couples,,"WrittenMay 3, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,KRISHNA PARADOX,"St. Petersburg, Russia",,2,Couples,,"WrittenApril 30, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,abeda7866,"Durban, South Africa",,5,Couples,,"WrittenApril 27, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Indy,"Colombo, Sri Lanka",,5,Family,,"WrittenApril 17, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Praj16,India,,4,Friends,,"WrittenApril 14, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,boski,"Island of Malta, Malta",,4,Couples,,"WrittenApril 7, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Alice in Wonderland,Maldives,,4,Friends,,"WrittenMarch 27, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Ganesh L,"Kuala Lumpur, Malaysia",,5,Solo,,"WrittenMarch 18, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,SoniaYasmin,"Moscow, Russia",,3,Family,,"WrittenFebruary 24, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Tharindu K,"Kandy, Sri Lanka",,3,Couples,,"WrittenFebruary 17, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Ghaith Cool A,11contributions,,3,Missing,,"WrittenFebruary 14, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Elle4,"Ajax, Canada",,3,Family,,"WrittenJanuary 29, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Kim G,"Maryport, United Kingdom",,4,Couples,,"WrittenJanuary 28, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,DJW_11,"London, United Kingdom",,1,Family,,"WrittenJanuary 20, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Shinteyz,Male,,5,Missing,,"WrittenJanuary 9, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Bharat Jhurani,"Gurugram (Gurgaon), India",,2,Couples,,"WrittenJanuary 8, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,SarmishthaSengupta,"Ahmedabad, India",,3,Family,,"WrittenJanuary 2, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,KidfromKandy,"Columbia, South Carolina",,3,Family,,"WrittenDecember 30, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,PHPexpat,"Kaneohe, Hawaii",,4,Family,,"WrittenDecember 29, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,IsuruMa,"Colombo, Sri Lanka",,3,Family,,"WrittenDecember 28, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,jeyratnasingam,"Pickering, Canada",,4,Family,,"WrittenDecember 22, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Ahmy,Male,,5,Family,,"WrittenDecember 21, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Ganesh L,"Kuala Lumpur, Malaysia",,5,Solo,,"WrittenMarch 18, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,SoniaYasmin,"Moscow, Russia",,3,Family,,"WrittenFebruary 24, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Tharindu K,"Kandy, Sri Lanka",,3,Couples,,"WrittenFebruary 17, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Ghaith Cool A,11contributions,,3,Missing,,"WrittenFebruary 14, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Elle4,"Ajax, Canada",,3,Family,,"WrittenJanuary 29, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Kim G,"Maryport, United Kingdom",,4,Couples,,"WrittenJanuary 28, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,DJW_11,"London, United Kingdom",,1,Family,,"WrittenJanuary 20, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Shinteyz,Male,,5,Missing,,"WrittenJanuary 9, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Bharat Jhurani,"Gurugram (Gurgaon), India",,2,Couples,,"WrittenJanuary 8, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,SarmishthaSengupta,"Ahmedabad, India",,3,Family,,"WrittenJanuary 2, 2017",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,KidfromKandy,"Columbia, South Carolina",,3,Family,,"WrittenDecember 30, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,PHPexpat,"Kaneohe, Hawaii",,4,Family,,"WrittenDecember 29, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,IsuruMa,"Colombo, Sri Lanka",,3,Family,,"WrittenDecember 28, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,jeyratnasingam,"Pickering, Canada",,4,Family,,"WrittenDecember 22, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Ahmy,Male,,5,Family,,"WrittenDecember 21, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,glowbe_trottah,"Toronto, Canada",,2,Solo,,"WrittenDecember 16, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Susan M,Melboune,,3,Family,,"WrittenDecember 5, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,RajiveKhanna,"Noida, India",,3,Business,,"WrittenDecember 5, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Ali Mughal,"Karachi, Pakistan",,5,Couples,,"WrittenDecember 2, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Hesha I,"Gampaha, Sri Lanka",,4,Friends,,"WrittenNovember 7, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,ErangaDe,79contributions,,3,Couples,,"WrittenNovember 5, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Sheba Allada,Male,,3,Missing,,"WrittenOctober 4, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Linsey,29contributions,,5,Business,,"WrittenOctober 3, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,RanilMountLavinia,"Colombo, Sri Lanka",,2,Family,,"WrittenOctober 3, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,lahiruamarathunga,Male,,4,Couples,,"WrittenSeptember 24, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,2HappyTravellingNuts,"Brisbane, Australia",,3,Couples,,"WrittenSeptember 4, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Sanjeewa Anthony,"Colombo, Sri Lanka",,4,Family,,"WrittenSeptember 3, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,EymardSaldanha,"North Goa District, India",,3,Missing,,"WrittenAugust 30, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Nipuna-SL,"Hikkaduwa, Sri Lanka",,4,Friends,,"WrittenAugust 25, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Tharaka S. Soysa,"Colombo, Sri Lanka",,3,Friends,,"WrittenAugust 11, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Marla A,"London, United Kingdom",,3,Family,,"WrittenAugust 6, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Mood1,392contributions,,3,Family,,"WrittenAugust 1, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Nagnish,"Manipal, India",,5,Missing,,"WrittenJuly 21, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,AsaadNSamia,"Karachi, Pakistan",,2,Couples,,"WrittenJuly 17, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Ilyas H,23contributions,,3,Solo,,"WrittenJuly 10, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,MiracleLove,"Colombo, Sri Lanka",,3,Friends,,"WrittenJune 22, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Oli O,"Kuala Lumpur, Malaysia",,2,Solo,,"WrittenJune 13, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Cameron,"Singapore, Singapore",,3,Missing,,"WrittenJune 3, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Ruqaiya-Maryam,"Doha, Qatar",,3,Family,,"WrittenMay 19, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Shubham M,Maldives,,2,Couples,,"WrittenMay 1, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Channa B,"Colombo, Sri Lanka",,3,Family,,"WrittenApril 21, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Fathimath L,42contributions,,5,Couples,,"WrittenApril 11, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Rasamrit,13contributions,,4,Family,,"WrittenMarch 3, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Kelly M,"Stirling, Australia",,1,Missing,,"WrittenFebruary 11, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,UmutA,"Bursa, Türkiye",,3,Business,,"WrittenFebruary 10, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Marla A,"London, United Kingdom",,3,Family,,"WrittenAugust 6, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Mood1,392contributions,,3,Family,,"WrittenAugust 1, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Nagnish,"Manipal, India",,5,Missing,,"WrittenJuly 21, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,AsaadNSamia,"Karachi, Pakistan",,2,Couples,,"WrittenJuly 17, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,Ilyas H,23contributions,,3,Solo,,"WrittenJuly 10, 2016",0.0,0.0
https://www.tripadvisor.com/Restaurant_Review-g293962-d1133428-Reviews-Majestic_City-Colombo_Western_Province.html,Unknown,3.3,269,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f0/fd/ae/caption.jpg?w=200&h=200&s=1,MiracleLove,"Colombo, Sri Lanka",,3,Friends,,"WrittenJune 22, 2016",0.0,0.0
